                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                      1,                 1.2837,                0.63569,                 1.2203,                0.94401,                0.90164,                0.95508,                0.70031,                 1.4023,                0.57986,                 1.2362,             0.00041262,             0.00041262,             0.00041262
                      2,                 1.4523,                0.71723,                 1.2827,                0.90565,                0.88202,                0.93422,                0.65788,                  1.525,                0.65364,                 1.2934,             0.00081903,             0.00081903,             0.00081903
                      3,                 1.5237,                0.77358,                 1.3128,                0.90167,                0.85999,                0.91916,                0.61766,                 1.7142,                0.72421,                 1.3735,              0.0012151,              0.0012151,              0.0012151
                      4,                 1.6366,                0.81359,                 1.3504,                0.86466,                0.84523,                0.90336,                0.61933,                 1.6686,                0.73916,                 1.3615,              0.0012036,              0.0012036,              0.0012036
                      5,                 1.6631,                0.81972,                 1.3597,                0.85589,                0.82211,                0.88475,                0.58048,                 1.8129,                0.78285,                 1.4126,              0.0012036,              0.0012036,              0.0012036
                      6,                 1.6534,                0.82416,                  1.349,                 0.8836,                0.84455,                0.90311,                 0.5924,                 1.7619,                0.75445,                 1.3913,              0.0011881,              0.0011881,              0.0011881
                      7,                 1.6584,                0.82305,                 1.3706,                0.90279,                0.86237,                0.91716,                0.61739,                 1.7147,                0.73699,                 1.3716,              0.0011727,              0.0011727,              0.0011727
                      8,                 1.6318,                0.81941,                  1.352,                0.89446,                0.84718,                0.91343,                0.61293,                 1.7304,                0.75162,                 1.3791,              0.0011572,              0.0011572,              0.0011572
                      9,                 1.6562,                0.82197,                 1.3512,                0.90417,                0.85663,                0.91649,                0.62218,                 1.6807,                0.72189,                 1.3605,              0.0011417,              0.0011417,              0.0011417
                     10,                 1.6452,                0.81579,                  1.359,                0.89694,                0.85401,                0.91447,                0.62275,                 1.6633,                0.72143,                 1.3547,              0.0011263,              0.0011263,              0.0011263
                     11,                  1.604,                0.79747,                 1.3442,                0.88715,                0.84632,                0.91649,                0.61103,                 1.7032,                0.71692,                 1.3673,              0.0011108,              0.0011108,              0.0011108
                     12,                 1.6365,                0.80922,                 1.3632,                0.89665,                0.87486,                0.92993,                0.62961,                 1.6853,                0.69711,                 1.3613,              0.0010953,              0.0010953,              0.0010953
                     13,                 1.6141,                 0.7935,                 1.3473,                0.89922,                0.85529,                 0.9259,                0.62679,                 1.7065,                0.70758,                 1.3804,              0.0010798,              0.0010798,              0.0010798
                     14,                 1.5931,                0.78728,                 1.3431,                0.90905,                0.85954,                0.92815,                0.63956,                 1.6263,                0.68945,                 1.3273,              0.0010644,              0.0010644,              0.0010644
                     15,                 1.5842,                0.78125,                 1.3373,                0.90664,                0.88118,                0.93022,                0.64501,                  1.609,                0.68304,                 1.3282,              0.0010489,              0.0010489,              0.0010489
                     16,                 1.5843,                0.78033,                 1.3333,                0.90624,                0.88212,                0.93613,                0.65159,                 1.5743,                0.66713,                 1.3207,              0.0010334,              0.0010334,              0.0010334
                     17,                 1.5501,                0.76473,                 1.3243,                 0.9271,                0.86508,                0.93181,                0.64628,                 1.5957,                0.67112,                 1.3199,               0.001018,               0.001018,               0.001018
                     18,                 1.5427,                0.76814,                 1.3104,                0.91663,                0.88596,                0.93328,                0.64199,                 1.6217,                0.68423,                 1.3391,              0.0010025,              0.0010025,              0.0010025
                     19,                 1.5377,                0.75408,                 1.3138,                 0.9264,                 0.8792,                0.93342,                 0.6547,                 1.5637,                0.67123,                 1.3135,             0.00098703,             0.00098703,             0.00098703
                     20,                 1.5514,                0.75948,                 1.3275,                0.91173,                0.89276,                0.93747,                0.65851,                 1.5511,                0.65875,                 1.3013,             0.00097156,             0.00097156,             0.00097156
                     21,                 1.5627,                0.76286,                 1.3184,                0.92419,                0.88213,                0.93515,                 0.6548,                 1.5323,                0.65218,                 1.2986,             0.00095609,             0.00095609,             0.00095609
                     22,                 1.5277,                0.75189,                 1.3161,                0.90979,                0.87582,                0.93585,                0.64197,                 1.5932,                0.66237,                 1.3162,             0.00094062,             0.00094062,             0.00094062
                     23,                 1.5239,                0.75468,                 1.3196,                0.91769,                0.88064,                 0.9346,                0.65791,                 1.5563,                0.65017,                 1.2981,             0.00092516,             0.00092516,             0.00092516
                     24,                 1.5296,                0.75003,                   1.31,                0.89345,                0.89289,                0.93566,                0.64726,                  1.593,                0.67861,                 1.3202,             0.00090969,             0.00090969,             0.00090969
