                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                      1,                 3.3759,                 4.3315,                 4.1183,                0.00077,                0.16678,                0.00352,                0.00097,                 3.4835,                 4.3084,                 3.9709,               0.070291,               0.003301,               0.003301
                      2,                 3.1277,                 3.8146,                 3.6261,                0.75933,                0.02121,                0.00645,                0.00138,                 3.1605,                 11.013,                 3.8309,               0.040269,              0.0066124,              0.0066124
                      3,                 2.8591,                 3.5177,                  3.248,                 0.3194,                0.04396,                0.02531,                0.00688,                 3.0773,                 6.6586,                 3.4046,               0.010225,              0.0099019,              0.0099019
                      4,                 2.5768,                 3.1835,                 2.8995,                0.21346,                0.18607,                0.07698,                0.02389,                 2.5486,                 4.4825,                 2.9131,               0.009901,               0.009901,               0.009901
                      5,                 2.3249,                 2.8688,                  2.636,                0.51684,                0.18613,                0.18562,                0.07793,                 2.3291,                 2.8986,                 2.6671,               0.009901,               0.009901,               0.009901
