                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                      1,                 2.7699,                 1.3095,                 1.7664,                0.78361,                0.32344,                0.58857,                0.34437,                 3.4053,                  2.446,                 2.0359,             0.00041262,             0.00041262,             0.00041262
                      2,                  1.918,                0.95096,                 1.4605,                0.87119,                0.77817,                0.87613,                0.55875,                 2.0237,                0.91603,                  1.513,             0.00081287,             0.00081287,             0.00081287
                      3,                  1.881,                0.94976,                 1.4466,                0.81016,                0.78686,                0.84056,                0.48887,                 2.3278,                0.99552,                 1.6491,              0.0011966,              0.0011966,              0.0011966
                      4,                 1.9404,                 0.9576,                 1.4658,                0.82101,                 0.7855,                0.84465,                0.53264,                 2.0182,                0.96981,                  1.525,              0.0011757,              0.0011757,              0.0011757
                      5,                 1.9229,                0.94565,                 1.4543,                0.80765,                 0.8061,                0.84493,                0.53245,                 1.9815,                 0.9661,                 1.5278,              0.0011757,              0.0011757,              0.0011757
                      6,                 1.8795,                  0.931,                 1.4331,                0.82748,                0.77627,                0.84841,                0.52139,                 2.1738,                0.94146,                 1.5742,               0.001151,               0.001151,               0.001151
                      7,                 1.8732,                0.92536,                 1.4449,                0.86251,                0.79801,                0.87481,                0.55118,                  2.052,                 0.9222,                 1.5081,              0.0011263,              0.0011263,              0.0011263
                      8,                 1.8287,                0.90028,                 1.4211,                0.86587,                0.80082,                0.88199,                0.56765,                 1.8952,                0.88885,                 1.4504,              0.0011015,              0.0011015,              0.0011015
                      9,                 1.8185,                0.90078,                 1.4137,                0.87004,                0.78718,                0.87396,                0.55048,                 2.0672,                0.84601,                   1.54,              0.0010768,              0.0010768,              0.0010768
                     10,                 1.7669,                0.87216,                 1.4042,                0.86795,                0.83855,                0.89956,                0.56455,                 1.9418,                0.84068,                 1.4813,               0.001052,               0.001052,               0.001052
                     11,                 1.7486,                0.86456,                 1.4006,                0.85759,                0.80663,                0.89359,                0.57993,                 1.8407,                0.92258,                 1.4486,              0.0010273,              0.0010273,              0.0010273
                     12,                 1.7406,                0.86836,                  1.401,                0.88757,                0.84043,                0.91166,                0.59023,                 1.8565,                0.77855,                 1.4829,              0.0010025,              0.0010025,              0.0010025
                     13,                 1.7342,                0.85175,                 1.3915,                0.87719,                0.82422,                0.90277,                0.59191,                 1.8858,                0.86447,                 1.4936,             0.00097775,             0.00097775,             0.00097775
                     14,                 1.6851,                0.82877,                 1.3817,                0.88908,                0.85194,                0.91337,                0.60878,                 1.8054,                0.73795,                 1.4148,               0.000953,               0.000953,               0.000953
                     15,                 1.6758,                 0.8262,                 1.3715,                0.90252,                0.85292,                0.91894,                0.61004,                 1.7762,                0.72969,                 1.4052,             0.00092825,             0.00092825,             0.00092825
                     16,                 1.6688,                0.81382,                 1.3682,                0.90617,                0.85362,                0.92149,                0.63029,                 1.6477,                0.70814,                 1.3568,              0.0009035,              0.0009035,              0.0009035
                     17,                 1.6379,                0.80256,                 1.3551,                0.89886,                 0.8557,                0.91712,                0.61943,                  1.741,                0.70355,                 1.3832,             0.00087875,             0.00087875,             0.00087875
                     18,                 1.6159,                0.79393,                 1.3397,                0.89422,                0.85097,                0.91319,                0.61274,                 1.7577,                0.72951,                 1.3995,               0.000854,               0.000854,               0.000854
                     19,                 1.6315,                0.78386,                  1.344,                0.90259,                0.86004,                0.92017,                0.61803,                 1.7654,                0.72889,                 1.4097,             0.00082925,             0.00082925,             0.00082925
                     20,                 1.5956,                0.78917,                 1.3476,                0.91533,                0.86771,                0.92917,                 0.6277,                 1.7385,                0.70478,                 1.3847,              0.0008045,              0.0008045,              0.0008045
                     21,                 1.6078,                 0.7916,                 1.3385,                0.91427,                0.86678,                0.92854,                0.62919,                 1.6846,                0.69941,                 1.3559,             0.00077975,             0.00077975,             0.00077975
                     22,                 1.5895,                  0.778,                 1.3372,                0.90246,                0.87409,                0.92892,                0.63924,                 1.6634,                 0.6931,                  1.355,               0.000755,               0.000755,               0.000755
                     23,                 1.5795,                  0.771,                 1.3395,                 0.9053,                0.87997,                 0.9308,                0.64246,                 1.6731,                 0.6797,                 1.3601,             0.00073025,             0.00073025,             0.00073025
                     24,                  1.582,                0.76698,                  1.326,                0.92438,                0.86631,                0.92489,                 0.6338,                 1.6502,                 0.6744,                 1.3573,              0.0007055,              0.0007055,              0.0007055
                     25,                 1.5415,                0.75917,                 1.3202,                0.90761,                0.87809,                0.93049,                0.65012,                 1.6164,                0.66567,                 1.3379,             0.00068075,             0.00068075,             0.00068075
                     26,                 1.5422,                0.74833,                 1.3126,                0.91528,                 0.8842,                0.93603,                0.65463,                 1.5945,                0.66671,                  1.326,               0.000656,               0.000656,               0.000656
                     27,                 1.5248,                 0.7459,                   1.32,                0.92013,                0.88093,                0.93198,                0.65485,                 1.5942,                0.65686,                 1.3253,             0.00063125,             0.00063125,             0.00063125
                     28,                  1.518,                 0.7443,                 1.3135,                 0.9289,                 0.8952,                0.93886,                0.65625,                 1.5996,                0.65756,                  1.329,              0.0006065,              0.0006065,              0.0006065
                     29,                  1.496,                 0.7372,                  1.302,                0.93026,                0.88819,                0.93817,                0.66181,                  1.567,                0.63959,                 1.3171,             0.00058175,             0.00058175,             0.00058175
                     30,                  1.481,                0.72325,                 1.2953,                0.93441,                0.89174,                0.94189,                0.66974,                 1.5693,                0.62505,                 1.3139,               0.000557,               0.000557,               0.000557
                     31,                 1.5003,                 0.7367,                 1.3101,                0.92589,                0.89327,                 0.9405,                0.66525,                 1.5407,                0.62543,                  1.312,             0.00053225,             0.00053225,             0.00053225
                     32,                 1.4691,                0.71982,                   1.29,                0.92795,                0.89833,                0.94567,                0.67919,                 1.5065,                0.61074,                 1.3012,              0.0005075,              0.0005075,              0.0005075
                     33,                 1.4608,                0.71347,                 1.2928,                0.93951,                0.89474,                0.94611,                0.67772,                 1.5035,                0.61504,                 1.2896,             0.00048275,             0.00048275,             0.00048275
                     34,                 1.4557,                0.71762,                 1.2887,                0.92906,                0.88886,                0.94175,                0.67313,                 1.5259,                0.61185,                 1.2861,               0.000458,               0.000458,               0.000458
                     35,                 1.4446,                0.70631,                  1.274,                0.92926,                0.89811,                0.94354,                0.67885,                 1.5133,                0.61612,                 1.2828,             0.00043325,             0.00043325,             0.00043325
                     36,                 1.4445,                0.70796,                 1.2798,                0.93961,                0.89787,                 0.9472,                0.68849,                 1.4832,                0.59115,                 1.2708,              0.0004085,              0.0004085,              0.0004085
                     37,                 1.4179,                0.69144,                 1.2688,                0.93347,                 0.9051,                0.94921,                 0.6846,                 1.4923,                0.59401,                 1.2701,             0.00038375,             0.00038375,             0.00038375
                     38,                 1.4136,                0.69619,                 1.2723,                0.93954,                0.90397,                 0.9492,                0.68947,                 1.4504,                0.59011,                 1.2559,               0.000359,               0.000359,               0.000359
                     39,                 1.3997,                0.69191,                 1.2668,                0.93756,                0.90565,                0.94984,                 0.6988,                  1.451,                0.57569,                  1.246,             0.00033425,             0.00033425,             0.00033425
                     40,                 1.4078,                0.68563,                 1.2657,                0.93721,                0.90211,                0.95136,                0.69476,                 1.4351,                 0.5845,                 1.2457,              0.0003095,              0.0003095,              0.0003095
                     41,                 1.4798,                0.65135,                 1.2508,                 0.9349,                0.90313,                0.94961,                 0.6851,                 1.4579,                0.58617,                 1.2595,             0.00028475,             0.00028475,             0.00028475
                     42,                 1.4385,                0.62017,                 1.2279,                0.93009,                0.91421,                0.94987,                0.68696,                 1.4388,                 0.5897,                 1.2513,                0.00026,                0.00026,                0.00026
                     43,                 1.3988,                0.61053,                 1.2001,                0.93979,                0.91096,                0.95492,                0.70685,                 1.3846,                0.55625,                 1.2206,             0.00023525,             0.00023525,             0.00023525
                     44,                  1.376,                0.60029,                 1.1951,                0.95282,                0.91308,                0.95637,                0.71865,                 1.3408,                0.54448,                 1.2078,              0.0002105,              0.0002105,              0.0002105
                     45,                 1.3559,                0.58467,                 1.1882,                0.94694,                0.91801,                 0.9568,                0.71022,                 1.3634,                0.54998,                 1.2144,             0.00018575,             0.00018575,             0.00018575
                     46,                 1.3483,                0.58521,                 1.1845,                0.95608,                 0.9152,                 0.9574,                0.71803,                 1.3382,                0.54297,                 1.2039,               0.000161,               0.000161,               0.000161
                     47,                 1.3432,                0.58066,                 1.1838,                0.94644,                0.91918,                0.95774,                0.72077,                  1.328,                0.53569,                 1.1934,             0.00013625,             0.00013625,             0.00013625
                     48,                 1.3171,                0.57151,                 1.1764,                 0.9551,                0.91586,                0.95875,                0.73066,                 1.2924,                0.53112,                 1.1812,              0.0001115,              0.0001115,              0.0001115
                     49,                 1.2887,                0.56164,                 1.1667,                0.95105,                 0.9184,                0.95897,                0.73387,                 1.2864,                 0.5284,                 1.1725,              8.675e-05,              8.675e-05,              8.675e-05
                     50,                   1.29,                0.55277,                 1.1581,                0.95147,                0.92614,                0.95952,                0.73509,                 1.2799,                0.52387,                  1.171,                6.2e-05,                6.2e-05,                6.2e-05
