                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                      1,                 3.4747,                 3.9786,                 4.1473,                0.00077,                0.17004,                0.00636,                0.00182,                 3.5084,                 3.7706,                 3.9564,               0.070291,               0.003301,               0.003301
                      2,                 3.2323,                 3.4732,                 3.7032,                 0.7786,                0.04326,                0.01311,                0.00394,                 3.0532,                 9.0457,                 3.7352,               0.040269,              0.0066124,              0.0066124
                      3,                 2.8407,                 3.1491,                 3.2433,                0.52098,                0.03819,                0.01143,                0.00313,                 2.9001,                  3.859,                 3.2566,               0.010225,              0.0099019,              0.0099019
                      4,                  2.483,                 2.8571,                 2.8148,                 0.3629,                0.09008,                0.05496,                0.01977,                 2.6346,                 3.7165,                 2.8518,               0.009901,               0.009901,               0.009901
                      5,                 2.2623,                 2.6266,                 2.5417,                 0.4894,                 0.1628,                0.15506,                0.06179,                 2.3962,                 2.9364,                 2.5994,               0.009901,               0.009901,               0.009901
                      6,                 2.1296,                  2.381,                 2.3365,                0.48087,                0.11903,                0.13998,                0.06362,                 2.3829,                  2.859,                 2.5847,               0.009868,               0.009868,               0.009868
                      7,                 2.0598,                 2.2471,                 2.2295,                0.42076,                0.24169,                0.24446,                0.11902,                  2.121,                 2.3408,                 2.2572,               0.009835,               0.009835,               0.009835
                      8,                 1.9548,                 2.0861,                 2.1197,                0.48537,                0.25339,                0.26551,                0.13039,                 2.0584,                  2.031,                 2.1895,               0.009802,               0.009802,               0.009802
                      9,                 1.9008,                 1.9975,                 2.0324,                0.40365,                0.29362,                0.28276,                0.14069,                 2.0212,                 2.1277,                 2.1395,               0.009769,               0.009769,               0.009769
                     10,                 1.8438,                 1.8916,                 1.9701,                0.48271,                0.33761,                0.33617,                0.16867,                  1.925,                 1.9103,                 2.0303,               0.009736,               0.009736,               0.009736
                     11,                 1.7907,                 1.8011,                 1.9125,                0.47182,                0.37863,                 0.3742,                0.19413,                 1.8555,                  1.769,                 1.9706,               0.009703,               0.009703,               0.009703
                     12,                 1.7621,                 1.7491,                  1.883,                0.58101,                0.38131,                0.40349,                 0.2085,                 1.7862,                 1.6561,                 1.9214,                0.00967,                0.00967,                0.00967
                     13,                 1.7284,                 1.6973,                 1.8482,                0.56047,                0.40721,                0.42008,                0.22468,                 1.7545,                 1.5732,                 1.8718,               0.009637,               0.009637,               0.009637
                     14,                 1.6874,                 1.6308,                 1.8036,                 0.5811,                0.39752,                0.41968,                0.22351,                 1.7211,                 1.6181,                 1.8419,               0.009604,               0.009604,               0.009604
                     15,                 1.6604,                 1.5868,                 1.7789,                 0.5909,                0.44457,                0.46742,                0.24883,                  1.743,                 1.5017,                   1.85,               0.009571,               0.009571,               0.009571
                     16,                 1.6424,                 1.5349,                 1.7519,                0.64181,                0.42702,                0.47638,                0.26054,                 1.6429,                 1.4282,                 1.7607,               0.009538,               0.009538,               0.009538
                     17,                 1.6013,                 1.4948,                 1.7218,                0.62457,                0.46262,                0.49645,                0.27533,                 1.6233,                  1.403,                 1.7645,               0.009505,               0.009505,               0.009505
                     18,                 1.5755,                 1.4635,                 1.6871,                0.59324,                0.47315,                0.48751,                 0.2719,                 1.5999,                 1.4228,                 1.7494,               0.009472,               0.009472,               0.009472
                     19,                  1.568,                 1.4442,                 1.6863,                0.65635,                0.51581,                0.53251,                0.29157,                 1.5924,                 1.3277,                 1.7308,               0.009439,               0.009439,               0.009439
