                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                      1,                 1.3206,                0.58685,                 1.1737,                0.91824,                0.89383,                0.94577,                0.68103,                 1.4012,                0.60463,                  1.242,             0.00041262,             0.00041262,             0.00041262
                      2,                 1.4897,                0.67084,                 1.2415,                0.93122,                0.87174,                0.93281,                0.66111,                 1.5002,                0.63904,                 1.2843,             0.00074719,             0.00074719,             0.00074719
                      3,                 1.5395,                0.69451,                 1.2752,                0.89913,                0.83716,                0.91062,                0.61136,                 1.6972,                0.71155,                 1.3742,             0.00099926,             0.00099926,             0.00099926
                      4,                 1.6435,                 0.7344,                  1.322,                0.91722,                0.85043,                 0.9285,                0.64234,                 1.6062,                0.68929,                 1.3489,             0.00087875,             0.00087875,             0.00087875
                      5,                 1.6034,                 0.7153,                 1.2989,                0.92537,                0.86931,                0.93375,                0.64072,                 1.6145,                 0.6558,                 1.3342,             0.00087875,             0.00087875,             0.00087875
                      6,                 1.5585,                0.69355,                 1.2829,                0.92316,                0.86778,                0.93516,                0.64891,                  1.572,                0.65566,                 1.3413,               0.000755,               0.000755,               0.000755
                      7,                 1.5162,                0.67998,                 1.2596,                0.92788,                0.89881,                0.94548,                0.67371,                 1.4756,                0.62043,                 1.2704,             0.00063125,             0.00063125,             0.00063125
                      8,                 1.4375,                0.63721,                 1.2246,                0.93933,                0.90128,                0.95039,                0.68787,                 1.4049,                0.59231,                 1.2361,              0.0005075,              0.0005075,              0.0005075
                      9,                 1.4059,                0.61383,                 1.2036,                0.94626,                0.90034,                0.95836,                0.71163,                 1.3235,                0.56176,                 1.2034,             0.00038375,             0.00038375,             0.00038375
                     10,                 1.3316,                0.58101,                 1.1768,                0.95842,                0.90659,                0.96222,                0.72603,                 1.2685,                0.53709,                 1.1739,                0.00026,                0.00026,                0.00026
