                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     35,                  1.528,                0.78013,                 1.3071,                0.92239,                0.88557,                0.93771,                0.66489,                 1.5182,                 0.6554,                 1.2865,             0.00073953,             0.00073953,             0.00073953
                     36,                 1.5468,                0.78023,                 1.3174,                0.93237,                0.86746,                0.93382,                0.65458,                 1.5793,                0.65899,                 1.3134,             0.00072406,             0.00072406,             0.00072406
                     37,                 1.5148,                0.76351,                 1.3039,                0.92528,                0.88217,                0.93492,                0.66444,                  1.532,                0.65176,                 1.2899,             0.00070859,             0.00070859,             0.00070859
                     38,                 1.5424,                0.78171,                 1.3176,                 0.9273,                0.88029,                0.93705,                0.67224,                 1.4854,                 0.6411,                 1.2663,             0.00069313,             0.00069313,             0.00069313
                     39,                 1.5244,                0.77837,                 1.3114,                 0.9343,                 0.8813,                0.93774,                0.66663,                 1.5414,                 0.6468,                 1.2937,             0.00067766,             0.00067766,             0.00067766
                     40,                 1.5219,                0.76858,                 1.3072,                0.92579,                0.87767,                0.93538,                0.67092,                 1.4899,                0.65555,                 1.2733,             0.00066219,             0.00066219,             0.00066219
                     41,                  1.515,                0.76425,                 1.3134,                0.93743,                0.88268,                0.93808,                0.67548,                 1.4851,                0.63881,                 1.2681,             0.00064672,             0.00064672,             0.00064672
                     42,                 1.5076,                0.76283,                 1.3021,                0.94183,                0.87549,                0.93887,                0.67122,                 1.5051,                0.63881,                 1.2812,             0.00063125,             0.00063125,             0.00063125
                     43,                 1.4965,                0.75656,                 1.2939,                0.92915,                0.88331,                 0.9384,                0.68009,                  1.469,                0.63135,                 1.2707,             0.00061578,             0.00061578,             0.00061578
                     44,                 1.5121,                0.76497,                  1.302,                0.93515,                 0.8931,                0.94018,                0.67428,                 1.4952,                0.63129,                 1.2668,             0.00060031,             0.00060031,             0.00060031
                     45,                 1.4835,                0.74751,                 1.2866,                0.93351,                0.89692,                0.94191,                0.67619,                 1.4853,                0.63352,                 1.2722,             0.00058484,             0.00058484,             0.00058484
                     46,                  1.494,                0.75919,                 1.3036,                0.92773,                0.89207,                0.93939,                0.67967,                 1.4598,                0.62456,                 1.2652,             0.00056938,             0.00056938,             0.00056938
                     47,                 1.4754,                0.74322,                 1.2855,                 0.9413,                0.89838,                0.94481,                0.68075,                 1.4552,                0.63106,                 1.2625,             0.00055391,             0.00055391,             0.00055391
                     48,                  1.483,                0.75056,                 1.2964,                 0.9354,                0.89032,                0.94353,                0.68887,                 1.4378,                0.61646,                 1.2567,             0.00053844,             0.00053844,             0.00053844
                     49,                 1.4746,                0.74262,                 1.2874,                0.93872,                0.88919,                0.94585,                0.68608,                 1.4476,                0.61855,                 1.2662,             0.00052297,             0.00052297,             0.00052297
                     50,                 1.4645,                0.73903,                 1.2829,                0.94116,                0.89155,                0.94309,                0.68389,                 1.4562,                0.61965,                 1.2611,              0.0005075,              0.0005075,              0.0005075
                     51,                 1.4614,                0.74555,                  1.289,                0.92965,                0.89911,                 0.9439,                0.67837,                 1.4454,                 0.6169,                 1.2567,             0.00049203,             0.00049203,             0.00049203
