                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     35,                 1.3778,                 1.1258,                 1.4883,                0.78129,                0.61046,                0.67657,                0.40612,                 1.3276,                 1.0024,                 1.4731,               0.008911,               0.008911,               0.008911
                     36,                 1.3696,                 1.1205,                 1.4911,                0.75784,                0.61629,                0.67713,                0.40778,                 1.3376,                 1.0045,                 1.4893,               0.008878,               0.008878,               0.008878
                     37,                  1.352,                 1.0997,                 1.4665,                0.80493,                0.62158,                0.69492,                0.41266,                 1.3329,                0.97978,                 1.4776,               0.008845,               0.008845,               0.008845
                     38,                 1.3507,                 1.1072,                 1.4812,                 0.7974,                 0.6501,                0.70406,                0.42468,                 1.2977,                0.94557,                 1.4608,               0.008812,               0.008812,               0.008812
                     39,                 1.3426,                 1.1026,                 1.4685,                0.79754,                0.64516,                0.71135,                 0.4262,                 1.2899,                0.95033,                  1.448,               0.008779,               0.008779,               0.008779
                     40,                 1.3255,                 1.0739,                 1.4539,                0.80127,                0.62869,                0.69996,                0.42522,                 1.2978,                0.96808,                 1.4471,               0.008746,               0.008746,               0.008746
                     41,                 1.3217,                 1.0739,                   1.46,                0.78368,                0.66121,                0.71165,                0.43005,                 1.2901,                0.93418,                 1.4417,               0.008713,               0.008713,               0.008713
                     42,                 1.3232,                 1.0589,                 1.4445,                0.81757,                0.64191,                0.71526,                0.44227,                 1.2605,                0.93061,                 1.4231,                0.00868,                0.00868,                0.00868
                     43,                 1.3119,                   1.06,                 1.4399,                0.81466,                0.66591,                 0.7282,                0.44119,                  1.277,                0.90196,                 1.4336,               0.008647,               0.008647,               0.008647
                     44,                 1.3068,                 1.0419,                 1.4421,                 0.8483,                0.66122,                0.73078,                0.44653,                 1.2579,                0.88425,                 1.4045,               0.008614,               0.008614,               0.008614
                     45,                 1.3023,                 1.0301,                 1.4188,                0.84093,                0.66321,                0.73255,                0.44731,                   1.24,                0.87552,                 1.3893,               0.008581,               0.008581,               0.008581
                     46,                 1.2901,                 1.0365,                 1.4298,                0.80057,                0.68053,                0.73122,                0.43736,                 1.2505,                0.88118,                 1.4124,               0.008548,               0.008548,               0.008548
                     47,                 1.2894,                 1.0238,                  1.423,                0.82847,                0.66552,                0.73869,                0.45959,                 1.2224,                0.86552,                 1.3859,               0.008515,               0.008515,               0.008515
                     48,                 1.2837,                 1.0112,                 1.4234,                0.82842,                0.67519,                0.74999,                0.45801,                 1.2312,                0.85449,                 1.3862,               0.008482,               0.008482,               0.008482
                     49,                 1.2763,                 1.0023,                 1.4057,                0.85325,                0.69101,                0.75734,                0.47544,                  1.196,                 0.8466,                 1.3606,               0.008449,               0.008449,               0.008449
                     50,                 1.2663,                 1.0033,                 1.4075,                0.85819,                0.68949,                0.76116,                0.47389,                 1.1934,                 0.8277,                 1.3739,               0.008416,               0.008416,               0.008416
                     51,                 1.2644,                0.99586,                 1.4075,                0.85362,                0.69258,                0.74806,                 0.4686,                 1.2262,                0.85843,                 1.3737,               0.008383,               0.008383,               0.008383
                     52,                 1.2666,                0.98289,                 1.4017,                0.85339,                0.69073,                0.76171,                0.47138,                 1.2078,                0.83127,                 1.3641,                0.00835,                0.00835,                0.00835
                     53,                 1.2613,                0.97378,                 1.3894,                0.85989,                0.69439,                0.76915,                0.48093,                 1.1982,                0.80571,                 1.3587,               0.008317,               0.008317,               0.008317
                     54,                 1.2548,                0.97426,                 1.3866,                0.83965,                0.70552,                0.77025,                0.48046,                 1.1876,                0.82295,                 1.3512,               0.008284,               0.008284,               0.008284
                     55,                 1.2526,                0.96447,                 1.3875,                 0.8134,                0.72385,                0.77464,                0.49256,                 1.1594,                0.78993,                 1.3263,               0.008251,               0.008251,               0.008251
                     56,                 1.2444,                0.96206,                 1.3819,                0.86258,                0.70721,                0.77813,                0.48516,                 1.1784,                0.80348,                 1.3433,               0.008218,               0.008218,               0.008218
                     57,                 1.2392,                0.94948,                 1.3803,                0.84815,                0.71209,                0.77255,                0.48487,                 1.1881,                0.80397,                 1.3435,               0.008185,               0.008185,               0.008185
                     58,                 1.2305,                0.93535,                 1.3667,                0.85879,                0.71573,                0.77667,                0.49611,                 1.1635,                0.77892,                 1.3307,               0.008152,               0.008152,               0.008152
                     59,                 1.2334,                0.93416,                 1.3641,                0.84945,                0.71928,                0.78286,                0.49747,                 1.1632,                0.78637,                 1.3236,               0.008119,               0.008119,               0.008119
                     60,                 1.2255,                0.93952,                 1.3713,                0.85523,                0.71743,                0.77789,                0.48863,                 1.1704,                0.77577,                 1.3355,               0.008086,               0.008086,               0.008086
                     61,                 1.2108,                0.91568,                 1.3504,                0.85485,                0.72597,                0.78423,                0.48959,                 1.1717,                0.77849,                 1.3188,               0.008053,               0.008053,               0.008053
                     62,                 1.2117,                0.91516,                 1.3602,                0.87814,                0.72053,                0.79024,                0.50999,                 1.1326,                0.74444,                 1.3074,                0.00802,                0.00802,                0.00802
                     63,                 1.2123,                0.91041,                 1.3507,                0.86405,                0.73756,                0.79622,                0.50692,                 1.1472,                0.75294,                 1.3196,               0.007987,               0.007987,               0.007987
                     64,                 1.1945,                0.91291,                 1.3414,                0.87725,                0.72744,                0.79192,                0.50441,                 1.1421,                0.75881,                  1.308,               0.007954,               0.007954,               0.007954
                     65,                 1.2042,                0.90778,                 1.3511,                0.88339,                0.72179,                0.79431,                0.50809,                 1.1349,                0.74417,                 1.3069,               0.007921,               0.007921,               0.007921
                     66,                 1.1929,                0.89507,                  1.341,                 0.8965,                0.72226,                0.79636,                 0.5118,                 1.1376,                0.74277,                 1.2987,               0.007888,               0.007888,               0.007888
                     67,                 1.1902,                0.89777,                  1.339,                0.89454,                0.72992,                0.80162,                0.52294,                 1.1052,                0.72954,                 1.2749,               0.007855,               0.007855,               0.007855
                     68,                 1.1881,                 0.8902,                 1.3411,                 0.8864,                0.74453,                0.81132,                0.52396,                 1.1048,                0.72582,                 1.2808,               0.007822,               0.007822,               0.007822
                     69,                 1.1863,                0.89657,                 1.3371,                0.86576,                0.74449,                0.80547,                0.52078,                 1.1139,                0.73528,                 1.2851,               0.007789,               0.007789,               0.007789
                     70,                 1.1693,                0.87133,                  1.325,                0.88109,                0.76274,                0.81555,                0.52779,                 1.1095,                0.70609,                 1.2788,               0.007756,               0.007756,               0.007756
                     71,                 1.1762,                0.88537,                  1.332,                 0.8913,                0.74491,                0.81449,                 0.5261,                 1.1082,                0.71343,                 1.2775,               0.007723,               0.007723,               0.007723
                     72,                 1.1764,                0.86533,                 1.3234,                0.88704,                0.73944,                0.80602,                0.53073,                 1.0953,                0.70788,                 1.2604,                0.00769,                0.00769,                0.00769
                     73,                 1.1595,                0.85872,                 1.3153,                0.90737,                0.74435,                0.81658,                0.53645,                 1.0886,                0.69586,                 1.2627,               0.007657,               0.007657,               0.007657
                     74,                 1.1608,                 0.8499,                 1.3127,                0.89207,                0.74967,                0.81954,                0.53735,                 1.0801,                0.69524,                 1.2602,               0.007624,               0.007624,               0.007624
                     75,                 1.1637,                 0.8582,                 1.3163,                0.91321,                0.74216,                0.81553,                0.53148,                  1.087,                0.70634,                 1.2539,               0.007591,               0.007591,               0.007591
                     76,                 1.1564,                0.85788,                 1.3142,                0.91797,                0.75198,                 0.8278,                0.54891,                 1.0687,                0.68648,                  1.249,               0.007558,               0.007558,               0.007558
                     77,                  1.154,                0.85843,                 1.3168,                0.90581,                0.76087,                0.82659,                0.54753,                 1.0696,                0.68693,                 1.2425,               0.007525,               0.007525,               0.007525
                     78,                 1.1484,                0.84645,                  1.306,                 0.9048,                0.76726,                0.83101,                0.55225,                 1.0528,                0.66838,                 1.2371,               0.007492,               0.007492,               0.007492
                     79,                  1.151,                0.84384,                 1.3068,                 0.9107,                0.76716,                0.83427,                0.55174,                 1.0491,                0.66697,                 1.2376,               0.007459,               0.007459,               0.007459
