                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                      1,                 1.2843,                0.63593,                 1.2201,                0.94129,                0.90529,                0.95585,                0.69921,                 1.3987,                0.57983,                 1.2384,             0.00041262,             0.00041262,             0.00041262
                      2,                   1.45,                0.71843,                 1.2803,                0.91021,                0.88233,                0.93382,                0.66335,                 1.5062,                0.63994,                 1.2826,             0.00081903,             0.00081903,             0.00081903
                      3,                 1.5121,                0.77007,                  1.309,                0.89658,                0.85846,                0.91859,                0.60963,                 1.7394,                0.73703,                 1.3876,              0.0012151,              0.0012151,              0.0012151
                      4,                 1.6393,                 0.8119,                 1.3508,                0.89158,                0.83388,                0.90464,                0.60966,                 1.6851,                0.74262,                 1.3609,              0.0012036,              0.0012036,              0.0012036
                      5,                  1.667,                0.82018,                 1.3608,                0.88348,                0.84342,                0.90618,                0.60178,                 1.7652,                0.73506,                 1.4126,              0.0012036,              0.0012036,              0.0012036
                      6,                 1.6565,                0.82367,                 1.3524,                0.90454,                0.84547,                0.91316,                0.61148,                 1.7083,                0.74239,                 1.3919,              0.0011881,              0.0011881,              0.0011881
                      7,                 1.6587,                0.82452,                 1.3676,                0.90112,                0.86602,                0.91496,                0.62326,                 1.6759,                0.72671,                 1.3572,              0.0011727,              0.0011727,              0.0011727
                      8,                 1.6406,                0.81363,                 1.3531,                0.88592,                 0.8577,                0.91867,                0.62051,                 1.7107,                0.74196,                 1.3676,              0.0011572,              0.0011572,              0.0011572
                      9,                 1.6451,                0.82415,                 1.3486,                0.90378,                 0.8594,                0.91993,                0.62222,                 1.7074,                0.73267,                 1.3703,              0.0011417,              0.0011417,              0.0011417
                     10,                 1.6342,                0.81423,                 1.3562,                0.89416,                0.86334,                0.91739,                0.62034,                 1.6125,                0.71809,                 1.3298,              0.0011263,              0.0011263,              0.0011263
                     11,                   1.62,                0.80624,                 1.3474,                0.90378,                0.84226,                0.91908,                0.61173,                 1.7345,                0.71507,                  1.374,              0.0011108,              0.0011108,              0.0011108
                     12,                 1.6341,                0.81436,                 1.3574,                0.91607,                0.87152,                0.92815,                0.61597,                 1.7224,                0.70908,                 1.3779,              0.0010953,              0.0010953,              0.0010953
                     13,                 1.6165,                0.79867,                  1.345,                0.91388,                0.84783,                0.92199,                0.63407,                  1.669,                 0.6982,                 1.3531,              0.0010798,              0.0010798,              0.0010798
