                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                      1,                 2.8111,                 1.3221,                  1.777,                0.84396,                0.31775,                0.59062,                0.34455,                 3.3607,                 2.5069,                 2.0474,             0.00041262,             0.00041262,             0.00041262
                      2,                   1.93,                0.95647,                 1.4638,                0.84919,                  0.783,                0.87769,                0.55946,                 2.0691,                 0.9428,                 1.5342,             0.00081287,             0.00081287,             0.00081287
                      3,                 1.9024,                0.96298,                  1.458,                0.84669,                0.79008,                0.85932,                0.50288,                 2.3409,                0.96726,                 1.6478,              0.0011966,              0.0011966,              0.0011966
                      4,                  1.974,                0.97647,                 1.4783,                0.79686,                0.76092,                0.82888,                0.50987,                 2.0728,                 1.0498,                 1.5452,              0.0011757,              0.0011757,              0.0011757
                      5,                 1.9847,                0.97554,                 1.4785,                0.79747,                0.74405,                0.82174,                0.51419,                 2.0645,                0.97404,                 1.5329,              0.0011757,              0.0011757,              0.0011757
                      6,                 1.9463,                0.96486,                 1.4577,                0.83777,                0.77531,                0.84645,                0.51208,                  2.202,                 1.0079,                 1.6261,               0.001151,               0.001151,               0.001151
