                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     50,                 1.2898,                 1.0019,                0.75042,                0.87049,                 0.6926,                0.76251,                 0.4623,                 1.2207,                0.84347,                0.73633,               0.008416,               0.008416,               0.008416
                     51,                 1.2941,                0.99984,                0.75543,                0.85383,                0.68904,                0.76378,                0.46865,                 1.2199,                0.82234,                0.73075,               0.008383,               0.008383,               0.008383
                     52,                 1.2892,                0.98733,                0.74975,                0.83891,                0.71405,                0.76847,                0.47206,                 1.2083,                0.80474,                0.72583,                0.00835,                0.00835,                0.00835
                     53,                 1.2793,                0.97546,                0.74227,                0.83557,                0.71566,                 0.7722,                0.47724,                 1.1832,                0.80737,                0.71428,               0.008317,               0.008317,               0.008317
                     54,                 1.2816,                0.97748,                0.74286,                0.83921,                0.71864,                0.78396,                0.47822,                  1.216,                 0.8089,                0.73048,               0.008284,               0.008284,               0.008284
                     55,                 1.2702,                0.96436,                0.74434,                0.84056,                0.71753,                0.78195,                0.47912,                 1.2096,                0.79235,                0.72288,               0.008251,               0.008251,               0.008251
                     56,                 1.2628,                0.95912,                0.73844,                0.82165,                0.72695,                0.78532,                 0.4892,                 1.1759,                0.79867,                0.71295,               0.008218,               0.008218,               0.008218
                     57,                 1.2571,                0.95409,                 0.7375,                0.87489,                0.70323,                0.78144,                0.48851,                 1.1928,                0.79665,                0.71768,               0.008185,               0.008185,               0.008185
                     58,                 1.2522,                0.94027,                0.73076,                0.87586,                0.71537,                 0.7911,                0.49745,                  1.163,                0.77391,                0.70677,               0.008152,               0.008152,               0.008152
                     59,                 1.2551,                0.93554,                0.73071,                0.85369,                0.72817,                0.79335,                0.50223,                 1.1629,                0.78279,                0.70365,               0.008119,               0.008119,               0.008119
                     60,                 1.2411,                0.94054,                0.73085,                0.86258,                 0.7137,                0.79089,                0.50107,                 1.1659,                0.76663,                0.70541,               0.008086,               0.008086,               0.008086
                     61,                 1.2355,                0.91881,                0.72415,                0.84481,                0.73859,                0.79871,                0.49311,                 1.1783,                0.77794,                0.71482,               0.008053,               0.008053,               0.008053
                     62,                 1.2369,                0.91728,                0.72748,                0.84867,                0.74878,                0.80487,                0.51158,                 1.1491,                0.74179,                0.69977,                0.00802,                0.00802,                0.00802
                     63,                 1.2352,                0.90856,                0.72318,                0.85843,                0.74053,                0.80522,                0.51054,                  1.139,                0.73985,                0.69537,               0.007987,               0.007987,               0.007987
                     64,                 1.2106,                0.90642,                0.71567,                0.88171,                0.74341,                0.81174,                  0.515,                 1.1573,                0.73336,                0.70431,               0.007954,               0.007954,               0.007954
                     65,                 1.2231,                0.89576,                0.72178,                 0.8825,                0.74234,                0.81364,                0.51338,                 1.1328,                0.73626,                 0.6933,               0.007921,               0.007921,               0.007921
                     66,                 1.2118,                0.88951,                0.71767,                0.87738,                 0.7413,                0.80858,                 0.5124,                 1.1251,                 0.7394,                 0.6912,               0.007888,               0.007888,               0.007888
                     67,                  1.204,                0.89569,                  0.714,                0.88551,                0.74307,                0.81386,                  0.522,                 1.1229,                0.72872,                0.68723,               0.007855,               0.007855,               0.007855
                     68,                  1.214,                0.89289,                0.71764,                0.87779,                0.74771,                0.81893,                0.52618,                 1.1207,                0.73124,                 0.6906,               0.007822,               0.007822,               0.007822
                     69,                  1.209,                 0.8952,                0.71657,                0.87596,                0.75055,                0.82243,                0.52386,                  1.115,                0.72874,                0.68808,               0.007789,               0.007789,               0.007789
                     70,                 1.1927,                0.87242,                 0.7086,                0.86235,                0.75968,                0.81905,                0.52054,                 1.1174,                0.71072,                0.68737,               0.007756,               0.007756,               0.007756
                     71,                 1.1957,                0.88424,                0.71127,                0.86527,                0.75913,                0.81647,                0.52284,                 1.1257,                0.70832,                0.68727,               0.007723,               0.007723,               0.007723
                     72,                 1.1941,                 0.8721,                0.70869,                0.89699,                0.75031,                0.82611,                 0.5362,                 1.1123,                0.70057,                 0.6801,                0.00769,                0.00769,                0.00769
                     73,                 1.1779,                0.85757,                0.70391,                0.87859,                0.76588,                0.82075,                0.52989,                 1.0988,                0.69611,                0.67753,               0.007657,               0.007657,               0.007657
                     74,                 1.1779,                0.85384,                0.70204,                0.87971,                 0.7726,                0.82524,                 0.5275,                 1.0923,                0.68904,                0.67799,               0.007624,               0.007624,               0.007624
                     75,                 1.1811,                0.85844,                0.70376,                 0.9005,                0.75972,                0.82697,                0.52506,                 1.1017,                0.70005,                0.67761,               0.007591,               0.007591,               0.007591
                     76,                 1.1795,                0.86031,                0.70458,                0.89002,                0.78202,                0.83864,                0.55428,                 1.0708,                0.68135,                0.66793,               0.007558,               0.007558,               0.007558
                     77,                 1.1749,                0.85882,                0.70478,                0.89744,                0.77279,                 0.8394,                0.54571,                 1.0771,                0.66909,                0.67316,               0.007525,               0.007525,               0.007525
                     78,                 1.1641,                0.84735,                0.69722,                0.89316,                0.77898,                0.84066,                0.55322,                 1.0689,                0.67084,                0.66691,               0.007492,               0.007492,               0.007492
                     79,                 1.1689,                0.84297,                0.69816,                0.89344,                0.77316,                0.83808,                  0.548,                 1.0808,                0.67378,                0.67048,               0.007459,               0.007459,               0.007459
                     80,                 1.1687,                0.84081,                0.69765,                 0.9115,                0.77558,                0.84191,                0.54835,                 1.0693,                0.66269,                0.66425,               0.007426,               0.007426,               0.007426
                     81,                 1.1494,                0.82863,                0.68894,                0.90424,                 0.7812,                0.84335,                0.55267,                 1.0563,                0.65634,                0.66192,               0.007393,               0.007393,               0.007393
                     82,                 1.1561,                0.82993,                0.69329,                0.90187,                0.77958,                0.84749,                 0.5525,                 1.0613,                0.65948,                0.66548,                0.00736,                0.00736,                0.00736
                     83,                 1.1536,                0.82205,                0.69393,                0.91565,                0.77248,                0.85032,                0.55939,                 1.0576,                0.65278,                0.65772,               0.007327,               0.007327,               0.007327
                     84,                 1.1496,                0.82245,                0.69671,                0.90209,                0.78287,                 0.8491,                0.56282,                 1.0479,                0.64577,                0.65615,               0.007294,               0.007294,               0.007294
                     85,                  1.149,                0.82136,                0.69077,                0.87643,                0.80251,                0.85037,                0.56665,                 1.0307,                 0.6432,                0.65248,               0.007261,               0.007261,               0.007261
                     86,                 1.1385,                0.80523,                 0.6926,                0.92586,                0.78635,                0.85582,                0.57394,                 1.0426,                0.64212,                  0.654,               0.007228,               0.007228,               0.007228
                     87,                 1.1287,                0.80245,                0.68253,                0.90635,                 0.7922,                0.84826,                0.56694,                 1.0253,                0.63288,                0.64904,               0.007195,               0.007195,               0.007195
                     88,                 1.1389,                0.81283,                0.68436,                0.90889,                0.80186,                0.85766,                0.57241,                 1.0291,                 0.6243,                0.65269,               0.007162,               0.007162,               0.007162
                     89,                 1.1347,                 0.8148,                0.68794,                0.91173,                0.78564,                0.85195,                0.56542,                 1.0418,                0.63881,                0.65538,               0.007129,               0.007129,               0.007129
                     90,                 1.1291,                0.79928,                0.68142,                0.92036,                0.78219,                0.85162,                 0.5682,                 1.0205,                0.62589,                0.64483,               0.007096,               0.007096,               0.007096
                     91,                 1.1284,                0.79921,                0.68546,                 0.8911,                0.79889,                0.85424,                0.57985,                 1.0133,                0.62406,                0.64166,               0.007063,               0.007063,               0.007063
                     92,                 1.1306,                0.79932,                 0.6835,                0.91546,                0.79124,                0.85641,                0.57801,                 1.0138,                0.61686,                0.64348,                0.00703,                0.00703,                0.00703
                     93,                 1.1285,                0.79813,                0.68338,                0.91823,                0.79979,                0.86066,                0.57504,                  1.007,                0.62198,                0.64014,               0.006997,               0.006997,               0.006997
                     94,                 1.1141,                   0.79,                 0.6778,                0.90846,                0.79551,                0.85864,                0.58036,                 1.0014,                0.60935,                0.64432,               0.006964,               0.006964,               0.006964
                     95,                 1.1167,                0.78457,                0.67927,                0.90697,                0.80435,                0.85991,                0.58153,                0.99816,                 0.6095,                0.63778,               0.006931,               0.006931,               0.006931
                     96,                 1.1098,                0.78427,                0.67519,                 0.9053,                0.79688,                 0.8584,                0.58072,                0.99815,                0.60286,                0.63642,               0.006898,               0.006898,               0.006898
                     97,                  1.115,                 0.7905,                0.68101,                0.93417,                0.79351,                0.86712,                0.59065,                0.98326,                0.59388,                0.63277,               0.006865,               0.006865,               0.006865
                     98,                 1.0989,                0.77334,                0.67516,                 0.9099,                0.81481,                0.86925,                 0.5871,                  0.992,                0.59655,                 0.6366,               0.006832,               0.006832,               0.006832
                     99,                 1.1021,                0.77441,                0.67236,                0.90773,                0.80984,                0.86858,                0.59283,                0.97788,                0.58869,                0.62845,               0.006799,               0.006799,               0.006799
                    100,                 1.1096,                0.78165,                0.67476,                0.91036,                 0.8069,                0.86391,                0.58781,                0.98689,                0.60142,                0.63164,               0.006766,               0.006766,               0.006766
                    101,                 1.1078,                0.77117,                0.67582,                0.92151,                0.79738,                0.86752,                0.59282,                0.97407,                0.59571,                0.63018,               0.006733,               0.006733,               0.006733
                    102,                 1.0938,                 0.7637,                0.66559,                0.91065,                0.80948,                0.86574,                0.59263,                0.97216,                0.59559,                0.62719,                 0.0067,                 0.0067,                 0.0067
                    103,                 1.0906,                  0.765,                0.66773,                0.90277,                0.82175,                0.87201,                0.59916,                0.96726,                0.58758,                0.62551,               0.006667,               0.006667,               0.006667
                    104,                 1.0978,                0.76756,                0.67226,                0.92055,                0.81274,                0.87178,                0.59936,                0.96019,                 0.5764,                0.62347,               0.006634,               0.006634,               0.006634
                    105,                 1.0849,                0.75625,                0.66604,                0.92074,                0.81834,                0.87414,                 0.6013,                 0.9564,                0.57626,                0.62284,               0.006601,               0.006601,               0.006601
                    106,                 1.0762,                0.74552,                0.66206,                0.91173,                0.82888,                0.87635,                0.60598,                0.95217,                0.57729,                0.61771,               0.006568,               0.006568,               0.006568
                    107,                 1.0839,                0.75536,                0.65999,                0.92662,                0.81741,                0.87455,                0.60507,                0.95111,                 0.5734,                0.61694,               0.006535,               0.006535,               0.006535
                    108,                 1.0624,                0.74661,                0.65934,                 0.9352,                0.81563,                0.87883,                0.61054,                0.95321,                0.57172,                0.61572,               0.006502,               0.006502,               0.006502
                    109,                 1.0814,                0.74555,                0.66247,                0.92909,                0.82097,                0.87338,                0.61212,                0.94275,                0.56602,                0.61402,               0.006469,               0.006469,               0.006469
                    110,                 1.0716,                0.74882,                0.66553,                0.92368,                0.81907,                0.87467,                0.61229,                0.94521,                0.56468,                0.61586,               0.006436,               0.006436,               0.006436
                    111,                 1.0694,                0.74054,                0.66112,                0.92935,                0.82746,                0.87774,                0.60666,                0.94146,                0.56805,                0.61487,               0.006403,               0.006403,               0.006403
                    112,                 1.0721,                0.74069,                0.65888,                 0.9397,                0.82225,                0.88423,                0.61344,                0.93797,                0.55902,                0.61525,                0.00637,                0.00637,                0.00637
                    113,                 1.0614,                0.73967,                0.66127,                0.92338,                0.83179,                0.88258,                0.61112,                0.93585,                0.55735,                0.61017,               0.006337,               0.006337,               0.006337
                    114,                 1.0621,                0.72902,                0.65709,                0.92611,                0.82444,                0.88184,                0.61602,                0.92603,                0.55618,                0.60811,               0.006304,               0.006304,               0.006304
                    115,                 1.0513,                0.72934,                0.65578,                  0.928,                0.82777,                0.88359,                0.61202,                0.93021,                0.55428,                0.60955,               0.006271,               0.006271,               0.006271
                    116,                 1.0559,                0.72886,                 0.6542,                0.93454,                 0.8165,                 0.8828,                0.61748,                0.92797,                0.55929,                0.60796,               0.006238,               0.006238,               0.006238
                    117,                 1.0606,                0.73241,                0.65796,                 0.9509,                 0.8218,                0.88719,                0.61838,                0.92029,                0.54313,                0.60171,               0.006205,               0.006205,               0.006205
                    118,                 1.0495,                0.72377,                0.65144,                0.93079,                 0.8288,                0.88549,                0.61591,                0.92902,                0.55535,                0.60757,               0.006172,               0.006172,               0.006172
                    119,                 1.0461,                0.72125,                0.65381,                0.92813,                0.83152,                0.88567,                0.62406,                0.92161,                0.54278,                0.60248,               0.006139,               0.006139,               0.006139
                    120,                 1.0438,                0.71597,                0.64778,                0.93293,                0.83343,                0.88535,                0.63118,                0.90734,                0.54397,                 0.5995,               0.006106,               0.006106,               0.006106
                    121,                 1.0493,                0.71401,                0.64955,                0.94231,                0.82721,                0.88698,                0.62173,                0.91319,                0.53973,                0.60346,               0.006073,               0.006073,               0.006073
                    122,                 1.0494,                0.71899,                0.65147,                0.92047,                0.82959,                0.88503,                0.62048,                0.91945,                0.54451,                0.60395,                0.00604,                0.00604,                0.00604
                    123,                 1.0364,                0.71723,                0.64812,                0.94299,                0.82546,                 0.8875,                0.62747,                0.91157,                0.53896,                0.60125,               0.006007,               0.006007,               0.006007
                    124,                 1.0321,                 0.7103,                0.64633,                0.92048,                0.83871,                 0.8899,                0.62488,                0.91572,                0.54117,                0.60366,               0.005974,               0.005974,               0.005974
                    125,                 1.0332,                0.70797,                0.64678,                0.94169,                0.83489,                 0.8932,                0.63174,                 0.8979,                0.53282,                 0.5976,               0.005941,               0.005941,               0.005941
                    126,                  1.025,                0.69826,                0.64219,                0.93528,                0.83601,                0.89228,                0.62739,                0.90746,                0.53538,                0.60121,               0.005908,               0.005908,               0.005908
                    127,                 1.0296,                0.70964,                0.64699,                0.92873,                0.83906,                 0.8902,                0.63412,                0.88829,                0.52654,                0.59478,               0.005875,               0.005875,               0.005875
                    128,                 1.0317,                0.70975,                0.64678,                0.94673,                0.83458,                 0.8915,                0.62972,                0.89843,                0.52785,                0.59853,               0.005842,               0.005842,               0.005842
                    129,                 1.0204,                0.69987,                0.64531,                0.93942,                0.83626,                0.89193,                0.62774,                0.90083,                0.52574,                0.59604,               0.005809,               0.005809,               0.005809
                    130,                 1.0328,                0.70402,                0.64628,                0.94277,                0.83607,                0.89637,                0.63468,                0.88648,                0.52635,                0.59183,               0.005776,               0.005776,               0.005776
                    131,                 1.0249,                0.69929,                 0.6417,                0.94646,                 0.8343,                0.89708,                0.64059,                0.87927,                0.51885,                0.58977,               0.005743,               0.005743,               0.005743
                    132,                 1.0286,                0.69623,                 0.6411,                0.93374,                0.83863,                0.89382,                0.63471,                0.89972,                0.52296,                0.59413,                0.00571,                0.00571,                0.00571
                    133,                 1.0078,                0.68893,                0.63919,                0.94362,                0.84236,                0.89831,                0.63596,                0.88847,                0.52007,                0.59176,               0.005677,               0.005677,               0.005677
                    134,                  1.022,                0.69171,                0.64428,                0.93264,                0.84125,                0.89504,                0.64162,                0.87859,                0.51777,                0.58698,               0.005644,               0.005644,               0.005644
                    135,                 1.0166,                0.68776,                0.64007,                0.94167,                0.84683,                0.90009,                0.64166,                0.88265,                0.51758,                0.58851,               0.005611,               0.005611,               0.005611
                    136,                 1.0209,                0.69456,                0.63977,                0.95876,                0.83795,                0.89799,                0.64265,                0.86493,                0.51055,                 0.5844,               0.005578,               0.005578,               0.005578
                    137,                 1.0059,                 0.6833,                0.63839,                 0.9427,                0.84464,                0.89754,                0.64077,                0.86776,                0.51156,                0.58697,               0.005545,               0.005545,               0.005545
                    138,                 1.0128,                0.68245,                0.63721,                0.93941,                0.85225,                0.90228,                0.64717,                0.86382,                0.51057,                0.58481,               0.005512,               0.005512,               0.005512
                    139,                 1.0055,                0.68062,                0.63427,                0.94743,                0.84977,                 0.9038,                 0.6465,                0.86077,                0.50949,                0.58188,               0.005479,               0.005479,               0.005479
                    140,                0.99833,                0.67978,                0.63124,                0.94796,                0.84443,                0.90382,                0.65267,                0.86051,                 0.5071,                0.58115,               0.005446,               0.005446,               0.005446
                    141,                 1.0041,                0.67405,                0.63608,                0.93958,                0.85113,                0.90607,                0.65454,                0.85733,                0.50435,                0.58009,               0.005413,               0.005413,               0.005413
                    142,                 1.0028,                0.67086,                 0.6312,                0.94445,                0.85127,                0.90378,                0.65413,                0.85198,                0.50215,                0.57994,                0.00538,                0.00538,                0.00538
                    143,                0.98961,                0.66633,                0.62914,                0.93204,                0.85871,                0.90205,                0.65308,                0.85107,                0.49881,                0.57963,               0.005347,               0.005347,               0.005347
                    144,                0.99402,                0.67146,                0.63104,                0.93902,                0.85558,                0.90333,                0.65285,                0.85273,                0.50116,                0.57985,               0.005314,               0.005314,               0.005314
                    145,                0.99846,                0.68239,                0.63324,                0.95146,                0.84338,                0.90455,                0.65853,                0.84236,                0.50107,                0.57626,               0.005281,               0.005281,               0.005281
                    146,                0.98653,                0.67301,                0.63434,                0.93751,                 0.8611,                0.90841,                0.66062,                0.83595,                0.49569,                0.57368,               0.005248,               0.005248,               0.005248
                    147,                0.98164,                0.65806,                 0.6273,                0.93989,                0.85523,                0.90693,                 0.6583,                0.84277,                 0.4954,                0.57573,               0.005215,               0.005215,               0.005215
                    148,                  0.989,                0.66746,                0.62739,                0.93934,                0.85432,                0.90342,                0.65618,                0.84088,                0.49311,                0.57361,               0.005182,               0.005182,               0.005182
                    149,                0.99821,                0.66646,                0.63136,                0.94427,                0.85385,                0.90547,                0.65963,                0.83519,                0.49221,                0.57075,               0.005149,               0.005149,               0.005149
                    150,                 0.9729,                0.65537,                0.62319,                0.93888,                0.85797,                 0.9056,                0.66074,                0.82694,                0.48742,                0.56919,               0.005116,               0.005116,               0.005116
                    151,                0.98481,                 0.6685,                0.62927,                0.93755,                0.85489,                 0.9072,                0.66387,                0.82477,                0.48236,                0.56821,               0.005083,               0.005083,               0.005083
                    152,                0.97594,                0.65226,                0.62346,                0.93836,                0.86099,                0.90893,                0.66616,                0.82089,                0.48181,                0.56708,                0.00505,                0.00505,                0.00505
                    153,                0.98641,                0.65759,                0.62671,                0.95129,                0.85343,                0.90994,                0.66722,                0.82431,                 0.4838,                0.56844,               0.005017,               0.005017,               0.005017
                    154,                0.97068,                0.65547,                0.62504,                0.94856,                0.85306,                0.90683,                0.66289,                0.82396,                 0.4858,                0.56763,               0.004984,               0.004984,               0.004984
                    155,                0.97714,                0.65216,                0.62604,                0.95066,                0.85358,                0.90822,                0.66591,                 0.8201,                 0.4824,                 0.5675,               0.004951,               0.004951,               0.004951
                    156,                0.96978,                0.65144,                0.62477,                0.94513,                0.85685,                0.90812,                 0.6686,                0.82022,                0.48037,                0.56525,               0.004918,               0.004918,               0.004918
                    157,                0.95976,                0.64624,                0.61853,                0.96051,                0.84284,                0.90913,                0.66952,                0.81924,                0.48005,                0.56609,               0.004885,               0.004885,               0.004885
                    158,                0.97462,                0.65329,                0.62462,                0.95542,                0.85186,                0.91007,                0.67416,                0.81274,                0.47789,                0.56293,               0.004852,               0.004852,               0.004852
                    159,                0.97058,                0.64752,                 0.6198,                0.96635,                0.84956,                0.91219,                0.67438,                0.81216,                0.47765,                0.56319,               0.004819,               0.004819,               0.004819
                    160,                0.96087,                0.65097,                0.61923,                0.95061,                0.85958,                0.90985,                0.67468,                0.81474,                0.47528,                0.56437,               0.004786,               0.004786,               0.004786
                    161,                0.95756,                0.64256,                0.61983,                0.94933,                0.86407,                0.91128,                0.67223,                0.81216,                0.47551,                0.56258,               0.004753,               0.004753,               0.004753
                    162,                0.95766,                0.64121,                0.62004,                0.95741,                0.85708,                0.90981,                0.67591,                 0.8028,                0.47283,                 0.5615,                0.00472,                0.00472,                0.00472
