                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                      1,                  1.284,                0.63624,                 1.2197,                0.94892,                0.90175,                0.95508,                0.69778,                 1.4129,                 0.5863,                 1.2436,             0.00041262,             0.00041262,             0.00041262
                      2,                 1.4464,                0.71822,                 1.2807,                0.90688,                0.88177,                0.93449,                0.65993,                 1.5139,                0.64675,                 1.2895,             0.00081903,             0.00081903,             0.00081903
                      3,                 1.5225,                0.76979,                 1.3114,                 0.8855,                0.86442,                0.91932,                0.61497,                 1.7349,                0.73248,                 1.3963,              0.0012151,              0.0012151,              0.0012151
                      4,                 1.6328,                0.81246,                   1.35,                0.89329,                0.81622,                0.89483,                0.60606,                 1.6873,                0.74536,                 1.3606,              0.0012036,              0.0012036,              0.0012036
                      5,                 1.6722,                0.82336,                 1.3621,                0.87406,                 0.8318,                0.90012,                0.59189,                  1.822,                0.76304,                 1.4165,              0.0012036,              0.0012036,              0.0012036
                      6,                 1.6496,                0.82146,                 1.3494,                0.89162,                0.85374,                0.90971,                0.60574,                 1.7104,                0.73639,                 1.3772,              0.0011881,              0.0011881,              0.0011881
                      7,                 1.6636,                0.82647,                 1.3668,                 0.9031,                0.86467,                0.91575,                0.62411,                 1.6792,                0.72595,                 1.3704,              0.0011727,              0.0011727,              0.0011727
                      8,                 1.6341,                0.81688,                 1.3542,                0.91467,                0.84868,                0.91987,                0.61762,                 1.7139,                0.74787,                 1.3657,              0.0011572,              0.0011572,              0.0011572
                      9,                  1.648,                0.82675,                 1.3502,                0.87776,                0.85952,                0.91558,                0.61411,                 1.7054,                0.74274,                  1.377,              0.0011417,              0.0011417,              0.0011417
                     10,                 1.6335,                 0.8138,                 1.3566,                0.88321,                0.87038,                0.92025,                0.62486,                 1.6301,                0.70627,                 1.3359,              0.0011263,              0.0011263,              0.0011263
                     11,                 1.6102,                0.80513,                 1.3457,                0.90987,                0.85578,                 0.9214,                0.63044,                 1.6332,                0.70196,                 1.3387,              0.0011108,              0.0011108,              0.0011108
                     12,                 1.6259,                0.81727,                 1.3582,                0.89381,                0.88386,                0.92515,                0.60733,                 1.7367,                 0.7254,                 1.3717,              0.0010953,              0.0010953,              0.0010953
                     13,                 1.6209,                0.79987,                 1.3472,                0.90767,                0.84962,                0.91752,                0.62275,                 1.7068,                0.72114,                 1.3771,              0.0010798,              0.0010798,              0.0010798
