                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                      1,                  3.483,                 3.9844,                 4.1137,                0.00078,                0.17298,                0.00509,                0.00129,                 3.5115,                 3.7748,                 3.9133,               0.070291,               0.003301,               0.003301
                      2,                 3.2212,                 3.4368,                 3.6327,                 0.7831,                0.04373,                0.01918,                0.00543,                 2.9373,                 4.6624,                 3.4646,               0.040269,              0.0066124,              0.0066124
                      3,                 2.8606,                 3.1501,                  3.212,                0.64744,                0.04448,                0.01632,                0.00546,                 2.9497,                 4.0636,                 3.4995,               0.010225,              0.0099019,              0.0099019
                      4,                 2.5683,                 2.9403,                 2.8519,                0.05742,                 0.0639,                0.01527,                 0.0048,                 2.7566,                 4.3384,                 3.0989,               0.009901,               0.009901,               0.009901
                      5,                 2.3696,                  2.713,                  2.586,                0.49061,                0.16715,                0.13123,                0.05643,                 2.4076,                 2.9109,                 2.6107,               0.009901,               0.009901,               0.009901
                      6,                 2.2254,                 2.4693,                  2.388,                0.40808,                0.16922,                0.16929,                0.07852,                 2.2809,                 2.6021,                 2.4459,               0.009868,               0.009868,               0.009868
                      7,                 2.1296,                 2.3501,                 2.2892,                0.36159,                0.22663,                0.21185,                0.10099,                  2.164,                  2.421,                 2.3422,               0.009835,               0.009835,               0.009835
                      8,                 2.0396,                 2.2062,                 2.1857,                0.45781,                0.24273,                0.24496,                0.11491,                 2.1115,                 2.2479,                 2.2805,               0.009802,               0.009802,               0.009802
                      9,                 1.9908,                 2.1178,                 2.1026,                0.54999,                0.28644,                0.28673,                0.14176,                 1.9957,                 2.0794,                 2.1391,               0.009769,               0.009769,               0.009769
                     10,                 1.9104,                  1.996,                 2.0238,                0.35857,                0.29158,                0.26213,                 0.1276,                 2.0697,                 2.2729,                 2.1956,               0.009736,               0.009736,               0.009736
                     11,                 1.8559,                 1.8916,                 1.9622,                0.43368,                0.36545,                0.33069,                0.16165,                 1.9281,                 1.8854,                 2.0626,               0.009703,               0.009703,               0.009703
                     12,                 1.8184,                 1.8345,                 1.9265,                0.53937,                0.35815,                0.35164,                0.18183,                 1.8495,                 1.8083,                 1.9814,                0.00967,                0.00967,                0.00967
                     13,                  1.786,                  1.767,                 1.8791,                0.61209,                0.35831,                0.36765,                0.18795,                 1.8442,                 1.7835,                  1.959,               0.009637,               0.009637,               0.009637
                     14,                 1.7372,                 1.6997,                 1.8336,                 0.5022,                 0.4089,                0.40103,                0.21115,                 1.7645,                 1.6534,                 1.8805,               0.009604,               0.009604,               0.009604
                     15,                 1.7086,                 1.6489,                 1.8105,                 0.5532,                0.41668,                0.43359,                0.23091,                 1.7547,                 1.6293,                 1.8609,               0.009571,               0.009571,               0.009571
                     16,                 1.6825,                 1.5942,                 1.7769,                0.56702,                 0.4204,                0.44065,                0.23464,                 1.7023,                  1.518,                  1.814,               0.009538,               0.009538,               0.009538
                     17,                 1.6408,                 1.5466,                 1.7406,                0.62051,                0.44369,                0.45704,                0.24997,                 1.6584,                 1.5011,                 1.7974,               0.009505,               0.009505,               0.009505
                     18,                 1.6129,                 1.5172,                 1.7089,                0.59883,                 0.4552,                0.47683,                0.25933,                 1.6546,                 1.4328,                 1.7865,               0.009472,               0.009472,               0.009472
